source_file	seq	headword	page	sentence_no	sentence_clean
1251-1500.md	1321	密度	364	2	我i正采収一些措施降氏迄里的人密度村苗密度不太合造，恐伯不会生技得良好
1251-1500.md	1324	免得	365	4	我上了l司绅，免得第二天早上起不来
1251-1500.md	1325	勉励	365	5	上扱要求医院倣好免疫工作，防止流感友生。勉励（勉励)m6n1劫幼人努力；鼓励父母姪常勉励我好好瑛桶
1251-1500.md	1325	勉励	365	7	他l远吋候最需要几句勉励的活
1251-1500.md	1326	勉强	365	2	他现在迩大小，辻他倣速些事昆得根勉张。不是心甘情鳫的在大家的追l可下，他勉张承圦了自己的错羡
1251-1500.md	1326	勉强	365	3	他的答夏根勉二勾酬四3661勉彊面貌面子彊，有点L不情应
1251-1500.md	1326	勉强	365	8	女的事情皮咳辻他l,自己去倣，父母不必勉强
1251-1500.md	1326	勉强	365	10	休就别勉彊弦子了，辻他自己徴决定p巴
1251-1500.md	1328	面子	366	2	他在我ｲI]迄ル面子可大泥，堆都肝他的
1251-1500.md	1328	面子	366	4	我是看休的面子オ答厘他ｲi]的。ルュ猫姶猫准秒小竞祝
1251-1500.md	1328	面子	366	5	36T
1251-1500.md	1332	蔑视	367	1	読视那些衣民，就等子読视我i自己
1251-1500.md	1332	蔑视	367	2	我l,要在践落上読视致人，在成水上重祝致人
1251-1500.md	1333	灭亡	368	3	如果不改革，国家就面1台天亡的危険l不在况歌中爆友，就在况诀中天亡
1251-1500.md	1335	民用	368	1	t机降落在了迄小我市的民用机坊
1251-1500.md	1335	民用	368	3	公司现在注重升友民用戸品，提高锤沸效益。I民主敏感敏捷369
1251-1500.md	1337	敏感	369	2	他现在ﾇ寸汽油味変得非常敏感。②易干引起反血的i滩篭熟鸢繊鲈二篁职龙ﾂ篝盆钏蕊舣“
1251-1500.md	1338	敏捷	369	4	我的老而思雄敏捷，见解独特。3rOI敏锐名次名额名副其実
1251-1500.md	1339	名次	370	1	地学刃一亘ｲ艮好，名次在班里忌是排在最前面。＠远次比幕，我ｲﾛ班没承到好的名次
1251-1500.md	1339	名次	370	2	速次迄劫会，他又取得了ｲ艮好的名次
1251-1500.md	1339	名次	370	3	我ｲi]看的是镰合素履，不完全看成锖名次的高ｲ氏
1251-1500.md	1340	名额	370	5	作再蒲我一特别洗辻的衣服。用手指央住皮肉使効JL他狩了我一下，恨痒
1251-1500.md	1341	名副其实	370	5	我宁肯走着，也不坐他的牟。宇庭（宁愿)ningyutn达〉意又和用法同宁肯与其嫁蛤他，我宇庭去死
1251-1500.md	1343	明明	371	1	慈蛎呼吨……BR上骁了-锤和衣房液厚奴乗3856银，所以呈得不好看了
1251-1500.md	1345	命名	371	6	今天是衣尻八月十三，中秋诗的请日気気越来越液厚了。奴乗（奴隷)ndi名力主人芳劫而没有自由和枚利的人在古代，奴乗i没有停止辻反抗。在奴乗社会，人民是受圧迫的
1251-1500.md	1345	命名	371	9	他l初底推翻了奴业制度。386郷虐待Wnu6幼移劫；蒋移送张泉子有人榔辻
1251-1500.md	1345	命名	371	10	那小眼镜店椰到别的地方了。le我1把床郷到盲戸那辺,巴
1251-1500.md	1345	命名	371	13	我il把迭张沙友榔走巴
1251-1500.md	1346	搜索	372	2	作l不能虐待远些小劫物
1251-1500.md	1346	搜索	372	5	速秤虐待子女的行力是远法的。0I戦b〈収表示突然明白了戦，原来是迄祥
1251-1500.md	1347	模范	372	2	小玉是我i小区苓钓的模范。〈形値得学弓的；可以作力傍祥的他i偶姑婚远去多年圦没沙辻架，真是一模范夫妻牙。他是小模范丈夫，爱妻子，又愿家
1251-1500.md	1348	模式	372	3	力了辻父母高共，婚礼逐是按照侍铳的模式力p巴
1251-1500.md	1348	模式	372	4	我伯狭小I模式思考,也会想出好狮法。模型膜摩擦3T3
1251-1500.md	1351	磨擦	373	6	司的冲突他l.1因力意兄不同，出现了一些小摩擦
1251-1500.md	1351	磨擦	373	7	我之l可的摩擦都己姪解决了，现在美系狼好
1251-1500.md	1351	磨擦	373	10	摩擦的双方各不相辻，推也没有亦法。。可3T4B磨合魔鬼魔木抹余
1251-1500.md	1352	磨合	374	4	姪辻不断与外商磨合，我i的合盗企止迭入了友展期
1251-1500.md	1356	莫名其妙	375	3	各秤学木派别吋迄小l可题展升了激烈的吋冷
1251-1500.md	1357	墨水儿	375	1	作家肋会派遣代表団出国坊1可。他I,秘密派遣人员执行迄小任秀
1251-1500.md	1358	默默	375	2	天迩没亮，登山叺员l就升始掌登了
1251-1500.md	1358	默默	375	3	他l在努力地掌登科学高峰
1251-1500.md	1359	谋求	375	3	那架E机停止了盆旋，向正前方K去
1251-1500.md	1361	母语	376	4	不ｲ又要学好外培，更要学好母语
1251-1500.md	1362	目睹	376	5	根纸上的脱法身我目暗的情况有狼大不同。lll
1251-1500.md	1363	目光	376	1	大家的目光都集中在了屏幕上。＠他知道自己错了，有意避升了妻子的目光
1251-1500.md	1363	目光	376	2	学生ｲi]的目光一起投向了老ｿ甲。②眼晴里流露出的情堵、神恋①地目光温和弦子ｲ'1都喜炊地
1251-1500.md	1363	目光	376	5	香香的目光里包含着対该子元限的爱。狐ユ目光沐浴3万③対事物的泛察和孤児能力④违令人目光短浅，没有多大出息。＠他目光敏锐，倣事果断
1251-1500.md	1364	沐浴	377	3	古人沐浴的方法与现代有ｲ艮大不同。②比愉况浸在ﾄ日光或者某神気気里⑪春天，小草沐浴在F日光里
1251-1500.md	1364	沐浴	377	4	人ｲﾛ沐浴在炊示的気気中
1251-1500.md	1364	沐浴	377	5	我ｲ､沐浴在春天里，温暖鋳造。ａＭN刷」ｰ1『一牟公一升什一跃幕一囹谁０ｎＭ一识封一掌语一睡燕罐一银軽挙一熟兵什。一岬》锄痔一掌１１以・・可一ｊ菜事乞一芝手本技一帜今的的ｕ一评的手手脆一干华洼云／唯一耐菜他什轩刊や》犀》
1251-1500.md	1375	内幕	380	2	他通辻各秤途径，了解到了内幕。＠事情的内幕被公升了，有美贵任人受到了処理
1251-1500.md	1376	内在	380	1	事物友展有其内在规律。＠迄丙件事情之l司没有内在联系
1251-1500.md	1376	内在	380	3	我ｲl,]正在子我事情的内在原因。＠地有一秤内在美，恨迷人。能量哩拡定381－ＦＮＬ
1251-1500.md	1377	能量	381	1	途奔鞄消耗了狼的大部分体力和能量。②比愉人昆示出的能力⑪他在単位能量狼大，有ｲ艮多支持者
1251-1500.md	1377	能量	381	2	作别ｲ氏佑了迄些妃者的能量
1251-1500.md	1381	年度	382	1	从今年9月到明年8月力学校的一小年度。＠公司从3月成立，到毎年2月算一介年度
1251-1500.md	1381	年度	382	2	他ｲ､正在研究年度生戸汁戈'l｡
1251-1500.md	1381	年度	382	3	本年度我ｲi]取得了不错的效益
1251-1500.md	1383	凝固	383	1	远秤液体凝固得ｲ艮快
1251-1500.md	1383	凝固	383	3	力了防止液体凝固，他ｲi]不停地揺晃。‐一智一聚一的像凝一家好人一大他些一了④痉一聚１才一凝塾催正一》－１人辻・国了一水中冲一汗代就一的凡上一伽》看岛一》ユ鉴量坐一．，》看会ヵ事卯一哗锻》识垰〃叩一剰洼酔藩汗织一斗睡讨碑佳・子一
1251-1500.md	1384	凝聚	383	3	大家都累了，我i休息片刻巴
1251-1500.md	1386	拧	383	2	五星虹旗瓢物在天安nF物的上空
1251-1500.md	1386	拧	383	4	风吹辻来，彩旗升始瓢扬。Ppi6
1251-1500.md	1386	拧	383	5	承提什雀意処他什塑也没魂,撤着蒲就走了蕊一意蝿I
1251-1500.md	1387	宁肯	384	1	他i瀬彊挂樗，笑子成腔了困唯
1251-1500.md	1387	宁肯	384	3	力了能荻得冠早，我i一定耕樗到底
1251-1500.md	1387	宁肯	384	4	他i不満足子己有的成镜，迩在継禁垪樗
1251-1500.md	1392	浓厚	385	6	今天是衣尻八月十三，中秋诗的请日気気越来越液厚了。奴乗（奴隷)ndi名力主人芳劫而没有自由和枚利的人在古代，奴乗i没有停止辻反抗。在奴乗社会，人民是受圧迫的
1251-1500.md	1392	浓厚	385	9	他l初底推翻了奴业制度。386郷虐待Wnu6幼移劫；蒋移送张泉子有人榔辻
1251-1500.md	1392	浓厚	385	10	那小眼镜店椰到别的地方了。le我1把床郷到盲戸那辺,巴
1251-1500.md	1392	浓厚	385	13	我il把迭张沙友榔走巴
1251-1500.md	1393	奴隶	385	1	在古代，奴乗ｲl､]没有停止辻反抗
1251-1500.md	1393	奴隶	385	2	在奴业私会，人民是受圧迫的。＠他ｲ､不甘心当奴业，不断游行斗争
1251-1500.md	1393	奴隶	385	5	他ｲl､]初底推翻了奴业制度。386郷虐待「ＮＪjWInu6＜劫＞移劫；结移⑪远张菓子有人榔辻
1251-1500.md	1393	奴隶	385	7	我ｲ､把床榔到盲戸那辺,巴
1251-1500.md	1393	奴隶	385	10	我ｲ､把远张沙友郷走p巴
1251-1500.md	1395	虐待	386	2	作l不能虐待远些小劫物
1251-1500.md	1395	虐待	386	5	速秤虐待子女的行力是远法的。0I戦b〈収表示突然明白了戦，原来是迄祥
1251-1500.md	1398	殴打	387	5	我没立了丙午平行部l1,Ei可以互相配合
1251-1500.md	1399	呕吐	387	4	他可能吃了不千亭的食物,p区吐得狼房害。388偶像
1251-1500.md	1480	奇妙	412	4	远公奇妙的音示我圦来没有f辻
1251-1500.md	1480	奇妙	412	5	他i用奇妙的想象制作了迄小玩具
1251-1500.md	1480	奇妙	412	7	他l的表演，辻我感到十分奇妙
1251-1500.md	1495	起义	416	2	那吋候各地铃铃起义，反抗铳治者。他il准各在衣厨八月十五日那天起义
1251-1500.md	1496	起源	416	7	人i1迂没槁清楚逗秤文字的起源
1251-1500.md	1497	气概	417	6	他l不屈服子外来侵略，表现出了一群民族気概。Q
1501-1750.md	1502	气味	418	3	远绅茶的気味ｲ艮香
1501-1750.md	1502	气味	418	6	他身上烟酒的気味都ｲ艮液
1501-1750.md	1507	器材	419	2	逗批迄幼器材存在旋量l可题
1501-1750.md	1507	器材	419	5	我ｲi]演出常要的器材迩没有这送辻来｡
1501-1750.md	1508	器官	419	3	他的呼吸器官出了l可题，常要手水
1501-1750.md	1508	器官	419	5	姪辻栓查，作体内的各今器官都没有l可题。I420格恰当恰到好女上恰巧
1501-1750.md	1510	恰当	420	4	他吋休的坪价是ｲ艮恰当的
1501-1750.md	1510	恰当	420	6	他非常恰当地表这了自己的志度。le体的倣法不移恰当，反核改変一下
1501-1750.md	1514	千方百计	421	4	我ｲ､要千方百汁克服困唯，完成任券
1501-1750.md	1514	千方百计	421	5	他忌是千方百汁剣垂自己的友音l可题
1501-1750.md	1515	迁就	421	5	在原则l可题上，我不会迂就任何人。＠双方互相迂就一下，同题就容易解决了。一迂到一模徒一划霊ロ天一弘蘂一成谨。一住装画华一唾酎必要男三砺一咽娩辻人一睡云》昙一的到人禅灯一来徒的没一”一癖谊空罐》た母権○422牵牵社牵制兼赴
1501-1750.md	1517	牵	422	2	地幸着男朋友的手走了。＠体的狗要牵好，别辻壱咬人
1501-1750.md	1517	牵	422	4	他牵辻一匹当来辻我ｲl､]崎上去。ｑＪ
1501-1750.md	1520	谦逊	422	1	教授蛋然狼有学l可，但非常爷赴
1501-1750.md	1521	签订	423	2	他ｲi]己姪筌汀了高婚坊､双
1501-1750.md	1521	签订	423	3	他ｲ､三年前就筌汀了合作坊双
1501-1750.md	1521	签订	423	5	合同茎灯得ｲ艮顺利，双方都根満意。ＦＱＬ
1501-1750.md	1522	签署	423	2	我ｲ'･]迩在等姪理的筌署意见
1501-1750.md	1523	前景	423	2	作l,的前景是光明的
1501-1750.md	1523	前景	423	3	他方我I描禁了一介美好的前景
1501-1750.md	1523	前景	423	4	鲤我I,要用双手创造幸福的前景
1501-1750.md	1524	前提	423	6	芦品履量是我i占领市场的重要前提。424潜力潜水潜移诀化遣贵潜力（潜力)qdni名内部具有的，迩没有表现出来的能力、力量他述有潜力，可以友拝更大作用
1501-1750.md	1524	前提	423	8	我i充分友拝了科技人员的潜力，槁出了友明
1501-1750.md	1525	潜力	424	3	我ｲi]充分友拝了科技人员的潜力，槁出了友明
1501-1750.md	1525	潜力	424	5	我ｲ､要想亦法掩掘大家的潜力，力公司友展贡献力量。「Ｑｊ
1501-1750.md	1526	潜水	424	2	曾我ｲ､去深水那辺潜水，巴
1501-1750.md	1530	抢劫	425	2	他ｲi]在掩劫银行的吋候被抓住了
1501-1750.md	1530	抢劫	425	6	他ｲl､]掩劫的ﾇ寸象主要是短女
1501-1750.md	1531	抢救	425	3	他ｲl,]拾救出了20多条生命
1501-1750.md	1531	抢救	425	4	我ｲ1]対途次事故中的受傍人员游行了及吋掩救
1501-1750.md	1532	强迫	425	1	父母强迫我学刃弾铜琴。＠本来不是我的错涙，他却掻迫我承从
1501-1750.md	1532	强迫	425	2	我ｲi]不强迫任何人参加远次活幼
1501-1750.md	1532	强迫	425	3	远伏人强迫我支出了426强迫析梁雾n通身上的糸西
1501-1750.md	1533	桥梁	426	1	锹横交错的桥梁解决了域市交通棚堵l可题。比愉起洵通作用的人或事物作i是両国友痘的排梁
1501-1750.md	1544	勤劳	429	5	迄是一介勤労而勇敢的民族，在尻史上留下了ｲ艮多奇述。ＦＱＬ
1501-1750.md	1547	轻而易举	429	1	軽而易拳的事情。le娼娼軽而易拳地就倣好了一菓子菜
1501-1750.md	1550	倾向	430	4	在改革的l可题上，我倾向越早越好
1501-1750.md	1550	倾向	430	7	我ｲ
1501-1750.md	1550	倾向	430	9	弦子ｲ､声生了灰悪芳劫的错渓価向。倾斜清激清晨清除431－
1501-1750.md	1551	倾斜	431	2	违采村被瓜舌l得倾斜了
1501-1750.md	1554	清除	431	3	人i垂在清除岛路上的水决
1501-1750.md	1554	清除	431	5	我i要御底清除贼惰的思想。4321清浩情理清噺清醒
1501-1750.md	1557	清晰	432	6	这张照片不太清晰，我都从不出作来了。＠他失脳清晰，分析
1501-1750.md	1559	清真	433	1	我ｲi]学校有両小清真食堂。＠返是一座有一千年厨史的清真寺
1501-1750.md	1564	晴朗	434	2	天気晴朗吋，我ｲI]常在湖辺散歩
1501-1750.md	1564	晴朗	434	3	在迄晴朗的秋天，我ｲl.]都喜炊镝在草地上
1501-1750.md	1564	晴朗	434	4	我ｲl､]在那午晴朗的夜晩相承了
1501-1750.md	1564	晴朗	434	5	今天格外晴朗，人ｲ､的共致也恨高。1
1501-1750.md	1637	三角	456	1	二连在山ロ埋伏着。＠一小困的兵力埋伏在村庄里
1501-1750.md	1637	三角	456	5	作ｲﾛ要小心，不要中了致人的埋伏
1501-1750.md	1638	散文	456	1	远公大的一场地震，那些村庄可能早己被埋没了。＠一千年以前，瓜沙埋没了这座舌威
1501-1750.md	1638	散文	456	3	他ｲi]我到了被埋没的珍宝。②対人オ、成锖等不予重视或没有友现⑪我ｲi]不能埋没了他的オ隼。＠辻去远小公司埋没了不少人才
1501-1750.md	1638	散文	456	5	我ｲi]从来没有埋没辻人オ
1501-1750.md	1639	散布	457	2	成士ｲi]的P体都及吋埋葬了
1501-1750.md	1640	散发	457	2	士兵ｲ､近着整芥的歩伐前游着
1501-1750.md	1640	散发	457	4	我的腿辺不劫了。MH356p泳将埋怨蔓延慢性漫挨
1501-1750.md	1641	丧失	457	3	这名迄幼员的豚樗跳劫得根均勾。＠体豚博的情况狼正常
1501-1750.md	1642	骚扰	457	1	辽次不是他的借，休就别埋怨他了。＠出了阿题，他忌是埋怨别人。＠他那些埋怨的篭真辻我受不了
1501-1750.md	1643	嫂子	458	3	虫吏述在蔓延着，我ｲ､必缅赴快采取措施
1501-1750.md	1644	色彩	458	1	体得的是一秤慢性病，得耐心治方。＠咽炎大多是慢性的
1501-1750.md	1646	啥	459	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈幼>在同美事物中去棹差的或不需要的，留下好的或需要的 ③他ｲ
1501-1750.md	1646	啥	459	4	我ｲ､端逸出了丙名条件仇秀的皮蒋者｡
1501-1750.md	1646	啥	459	6	対チ申清力､迄幼会的城市， 姐鋲委員会迩要途一歩備逸。 ｒ Ｓ Ｌ 山脈shOnmdi ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪送条山脈是糸西方向的。’＠迄赴是一条条山脈。
1501-1750.md	1647	筛选	459	4	我ｲI､1我到了一位檀挨お法的老ｿ市。
1501-1750.md	1647	筛选	459	6	"我ﾇﾅ体育不是狼檀技。 檀自shdnzi ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 9<剛≦繍自己""…事情倣州畿定 ①他檀自決定停止生戸，受到了領等的批坪。"
1501-1750.md	1648	山脉	459	2	遠件事辻我ｲi]大佑脳筋。
1501-1750.md	1648	山脉	459	3	銀他ｲﾛ淡判是一件根佑脳筋的事情。
1501-1750.md	1649	闪烁	459	2	遠上面印着作ｲ｢]公司的商杯。
1501-1750.md	1649	闪烁	459	4	這是小假冒的商杯，不是我ｲ､的戸品。
1501-1750.md	1650	擅长	460	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪多年来，他一宜是我的上級。，②我ｲ､接到上扱指示，停止前 遼。，、遠事我不能決定，需要清示上扱。’④上級派人来栓査速小 企止了。
1501-1750.md	1651	擅自	460	4	家挨希望弦子求学上迭的庭望都 根彊烈。’＠体年妃軽軽的，如果不追求上送，那将来有什公前途？ ■ 旧 Ｌ 上任shdng//ren 〈劫>正式担任某~朋各 ④逐有一小月，他就要上任了。
1501-1750.md	1652	伤脑筋	460	1	弦子最近玩ル阿磐蒋或上癌了。’＠体上岡可以，但千万不能上 痕｡
1501-1750.md	1652	伤脑筋	460	2	考家ｲ､分析了他上癌的原因｡
1501-1750.md	1653	商标	460	4	他的舌失ｲ艮夷活，好像什公音都能友。
1501-1750.md	1654	上级	461	1	途小社区非常安全。’＠根多社区建立了活劫室。，③他看病一般 先到社区医院。
1501-1750.md	1655	上进	461	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪学校没立了美学金，鼓励学生勤番学刃。’＠公司在一些地方没立 了亦事処。
1501-1750.md	1655	上进	461	5	机溺没立了根多服各台， 負 貴回答旅客I可題。
1501-1750.md	1656	上任	461	1	我ｲi]要多利用新媒体宣侍自己
1501-1750.md	1656	上任	461	2	途次大会，媒体籍我ｲﾛ倣了根多宣侍。＠阿塔己姪成力伶播新'潮的重要媒体
1501-1750.md	1657	上瘾	461	1	天安'､1周园的建筑都非常美泛。＠他被远小花瓶美泛的外表迷住了
1501-1750.md	1657	上瘾	461	3	他ｲ､的新房装饰得十分美呪
1501-1750.md	1658	上游	462	1	我ｲil曾姪没想成立一家公司。’②恨唯没想，他会倣出遮秤事。
1501-1750.md	1658	上游	462	5	美子升超市的同題，我ｲ'.］ 没想辻恨多次。
1501-1750.md	1658	上游	462	6	幸寺医生来得及吋，否則后果不堪没想。 ①作ｲ､迭小没想狼好。
1501-1750.md	1659	尚且	462	1	他ｲi]在路上没置了障碍。
1501-1750.md	1659	尚且	462	5	公司准各再没登両小部、。’③交 通部n没登了熟践屯活，方便大家提意凡。
1501-1750.md	1660	捎	462	1	力了防雨，牟上蒙着塑料布。＠某子上薄薄地蒙着一展生土
1501-1750.md	1662	烧	463	4	休就不要梦想那些不切実队的糸西了。、362梦想味弥朴弥漫迷惑<名＞渇望実现的想法；鳫望③我ｲi]的梦想也杵能移実现
1501-1750.md	1662	烧	463	6	@中国人婆子実现了屯天的梦想。＠体想挨生不老，远只能是卜永迄的梦想。HXmT＜劫〉眼皮微微合上④他昧着眼，似睡非睡
1501-1750.md	1663	奢侈	463	5	迄公大的漏洞我ｲi]恐伯弥ﾈﾄ不上
1501-1750.md	1664	舌头	463	1	清晨，云雰弥漫了天空。＠那里烟雰弥漫，不知道友生了什公事情
1501-1750.md	1666	设立	464	1	我ｲ､申根了一介研究汁戈I。
1501-1750.md	1666	设立	464	3	我 ｲl､]如実申扱了今年的利潤。
1501-1750.md	1666	设立	464	4	我ｲﾛ向忌公司申根了今年的預算。
1501-1750.md	1666	设立	464	6	我ｲ1]的出国汁則己姪 申根蛤了上級。
1501-1750.md	1666	设立	464	7	作ｲ､的申根材料己姪收到了。
1501-1750.md	1667	设想	464	3	他ｲ艮有 坤士作風。
1501-1750.md	1667	设想	464	4	女弦子ｲ､都覚得他有坤士凡度。
1501-1750.md	1667	设想	464	5	他一身坤士打扮， 減得了大家的好感。 ， 深奥shen'bo ③速小道理非常深奥。
1501-1750.md	1667	设想	464	9	速些 深奥的理姶休ｲl､]以后オ能慢慢理解。
1501-1750.md	1667	设想	464	10	送小道理弁不十分深奥，作 皮核能憧。 深況shenchen ③他消失在了深況的夜色中。’＠他睡得ｲ艮深況，雷声也没沙醒 他。
1501-1750.md	1667	设想	464	12	他ｲ､愛得根深況，一刻 也不庭分升。 ’
1501-1750.md	1668	设置	464	1	〈成珸>深厚的感情和友垣 ③我ｲ､在一起学刃了両年，鈷下了深情厚遼。
1501-1750.md	1668	设置	464	3	我素身感受到了他ｲl,]的深情厚痘。
1501-1750.md	1668	设置	464	4	他ｲi]'坏 看対中国人民的深情厚渡来到了迭里。
1501-1750.md	1670	摄取	465	5	快比募了，他全身的神錘都根共杏。 神奇shenqi 〈形>辻人覚得非常新鮮、奇妙的 ⑪遠是一片神奇的土地。
1501-1750.md	1670	摄取	465	7	ｲ艮多人坑道 秤勢有神奇的效果。
1501-1750.md	1670	摄取	465	8	看了遠部屯影以后，他声生了神奇的幻想。 ’ I
1501-1750.md	1671	摄氏度	465	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈形〉①特別有精神的 ①迭弦子看上去ｲ艮神気。’＠迄公一打扮，小伏子神気扱了。
1501-1750.md	1671	摄氏度	465	2	迄 幼員ｲi]小令都ｲ艮神え。 ②得意的；薪傲的 ③唯他那神気祥ル，有什公了不起的？
1501-1750.md	1671	摄氏度	465	3	所税他現在神気得ｲ艮， 雄都看不起。
1501-1750.md	1671	摄氏度	465	6	早晩有他不神気的那一天。 神情shenqing ①他神情曝張，呈得狼害伯。’＠我一看他的神情，就知道失敗了。 ’ ＠看完演出，塊炊ｲi]神情愉快。’＠他露出了恐倶的神情。
1501-1750.md	1671	摄氏度	465	7	我 ｲi]看到他神情自然，也就放心了。’＠速張画中，人物的神情非常 逼真。 神色shense く名〉胎卜品露出的内心状恋 ①弛的股上露出了自豪的神色。’＠面ﾇﾅ危険，他ｲi]神色鎮静。
1501-1750.md	1672	申报	465	1	〈形〉扱其崇高而庄泙的 ①成士ｲ､肩負着保工祖国的神壬使命。’＠遠是一碩光茉而神蚤的 任各。
1501-1750.md	1673	呻吟	466	1	用在夏句中的后一ｲ、分句里⑪作帯把伞倾巴，免得下雨挨淋
1501-1750.md	1674	绅士	466	1	〈名>神情和志度 ①他神悉自然，不慌不忙。’＠画上的老人神悉逼真。
1501-1750.md	1674	绅士	466	3	老ｿ市的神志告脈我ｲl､],送次考武可能恨唯。
1501-1750.md	1674	绅士	466	5	他慌慌張張的神 悉引起了警察的注意。 神仙shenxidn ⑪画上画了八位神ｲ山。
1501-1750.md	1675	深奥	466	2	困唯面前，同学ｲ､都互相勉励着
1501-1750.md	1675	深奥	466	3	演出姑束后，困惟勉励了演员ｲi]一番
1501-1750.md	1675	深奥	466	4	他ｲl､]违吋候最需要凡句勉励的活
1501-1750.md	1675	深奥	466	5	在送小吋刻，大家更需要互相勉励。勉张midnqi6ng＜形＞①能力不鑛凑合着去倣的⑪他生了病，勉张坚持到下班了
1501-1750.md	1675	深奥	466	7	他现在迩大小，辻他微速些事星得恨勉张。②不是心甘情鳫的⑪在大家的追l可下，他勉张承从了自己的错涙
1501-1750.md	1675	深奥	466	12	半止后没有我到合这的工作，日子辻得勉勉强强。＜劫＞辻人倣不鳫倣的事情②弦子不虑吃远令菜就不要勉强他了。＠ル女的事情厘咳辻他ｲl,]自己去倣，父母不必勉掻
1501-1750.md	1675	深奥	466	13	我从来不会勉强别人倣他ｲ､不虑意倣的事情
1501-1750.md	1676	深沉	466	3	伸能描述一下那小人的面貌特征喝？②比愉事物所表现出来的状悉、祥子⑪现在的衣村面貌焕然一新了。＠远座厨史古城述保持着原来的面貌
1501-1750.md	1677	深情厚谊	467	2	法院垂在宙理速起脈公。’＠対千 未成年人犯罪案件，一律不公升~宙理。
1501-1750.md	1678	神经	467	2	他在宙美方面有ｲ艮高的修兼。
1501-1750.md	1679	神奇	467	5	他ｲi]逃脱不了正又的宙判。
1501-1750.md	1681	神情	468	4	新的生机出現了，我 ｲi]有希望了。 ②生命力 ⑪小草充満了生机。
1501-1750.md	1681	神情	468	6	他看起来一点 ﾉし生机矛ﾛ活力也没有。
1501-1750.md	1682	神色	468	1	我ｲi]的生悉坏境受到了一定的破坏。
1501-1750.md	1684	神态	469	5	我ｲ'1再三声明，他的行力只代表ｲ､人。 ③他友表了一价声明。
1501-1750.md	1684	神态	469	6	我己姪看辻了他ｲI']的声明。
1501-1750.md	1685	神仙	469	2	力了制造声勢，他ｲl.]播上了根多彩 旗。
1501-1750.md	1685	神仙	469	4	他ｲ､挙行了一物声勢巨大的 抗奴活劫。
1501-1750.md	1685	神仙	469	5	我ｲi]要把声勢槁大一些，送祥参加的人就会更多。
1501-1750.md	1686	审查	469	1	通辻打假，我ｲ､誰鈩了公司的声誉。
1501-1750.md	1686	审查	469	5	我ｲ､的努力換来了芦品良好的声 誉。
1501-1750.md	1686	审查	469	6	他ｲi]的倣法根害了我ｲi]公司的声誉。
1501-1750.md	1687	审理	470	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ①最近几年省会的錘沸友展ｲ艮快。
1501-1750.md	1688	审美	470	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪速坊比幕根唯分出腔負。’＠迄場逃拳的腔負己姪明輔了。’＠他 党得腔負不重要，重要的是叔累了姪聡。
1501-1750.md	1688	审美	470	2	元玲腔負，我ｲ､都会迎 接作ｲi]回来。
1501-1750.md	1689	审判	470	2	我ｲﾛ那一帯一宜盛声茶叶。
1501-1750.md	1690	渗透	470	3	花北 盛升，人ｲl､]的心情也好了起来。
1501-1750.md	1690	渗透	470	4	今年遠些花盛升得ｲ艮早。
1501-1750.md	1690	渗透	470	6	等到花ル盛升的吋候，我ｲl､]一起去爬 山ﾛ巴。 盛情shengqing ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ③他ｲ､的盛情感功了我。
1501-1750.md	1690	渗透	470	7	遠些水果是多素ｲi]的一片盛情,作ｲ
1501-1750.md	1690	渗透	470	8	､] 國識下ゞ,｡……舞了…鋪士気．'･感謝怖伽… 待了我ｲi]｡
