missing_seq	missing_headword	source_file	backup_seq	backup_headword	match_type	snippet
1780	束	2501-2750.md	2170	旋转	example_contains	## 2170. 旋转 - ピンイン: xuánzhuǎn - 例文:   - 地球是围绕太阳旋转的。   - 这位选手用在冰面上高速旋转身体的动作结束了自己的表演。   - 警车用旋转的红灯提醒社会车辆让路。I舞厅里旋转的灯光让他觉得有些头晕。这个餐厅是可以旋转的，你可以看到外面不同的景色。 - 例文ピンイン:   - dì qiú shì wéi rào tài yáng xuán zhuǎn de 。   - zhè wèi xuǎn shǒu yòng zài bīn
1780	束	2501-2750.md	2199	延续	example_contains	## 2199. 延续 - ピンイン: yánxù - 例文:   - 中国的春节自汉代一直延续到今天。   - 延续了几百年的旧制度终于被打破了。   - 这一争论一直延续到去年才结束。   - 这家工厂仍然延续着以前的管理办法。这种天气可能还要延续几天。   - 严寒严禁严峻 - 例文ピンイン:   - zhōng guó de chūn jié zì hàn dài yì zhí yán xù dào jīn tiān 。   - yán xù le jǐ bǎi ni
1780	束	2501-2750.md	2217	演讲	example_contains	## 2217. 演讲 - ピンイン: yǎnjiǎng - 例文:   - 他正在就当前局势进行演讲。   - 他演讲得非常精彩，台下常常爆发出掌声。   - 他演讲起来好像忘记了周围的一切。他在台上演讲，下面发出了一些不同声音。   - 过几天，我们会举行一场演讲比赛。   - 演讲结束后，很多人找他交流看法。 - 例文ピンイン:   - tā zhèng zài jiù dāng qián jú shì jìn xíng yǎn jiǎng 。   - tā yǎn j
1780	束	2501-2750.md	2218	演习	example_contains	## 2218. 演习 - ピンイン: yǎnxí - 例文:   - 部队过几天要在这里演习。   - 消防员们每天都要进行演习。   - 他一遍又一遍地演习着射击姿势。   - 演习结束后，他们还要总结经验教训。   - 在这次演习中，他表现得非常勇敢。   - 去年，战士们分别在夏天和冬天演习过两次。   - 全体人员都参加了这次大规模演习活动。 - 例文ピンイン:   - bù duì guò jǐ tiān yào zài zhè lǐ yǎn xí 。   - x
1780	束	2501-2750.md	2220	演奏	example_contains	## 2220. 演奏 - ピンイン: yǎnzòu - 例文:   - 他为大家演奏了一首乐曲。   - 用这些瓶子，他也可以演奏出动听的音乐。   - 他的演奏技巧非常高，观众掌声不断。   - 我现在演奏一段世界名曲。   - 他拿起乐器就演奏了起来。   - 演出结束后，她又为我们专门演奏了一曲。 - 例文ピンイン:   - tā wèi dà jiā yǎn zòu le yī shǒu yuè qǔ 。   - yòng zhè xiē píng zi ， tā 
1780	束	2501-2750.md	2350	缘故	example_contains	## 2350. 缘故 - ピンイン: yuángù - 例文:   - 由于天气的缘故，我们取消了比赛。   - 由于工作的缘故，他几座缘故源泉约束乐谱岳母天没回家了。   - 因为健康的缘故，他提前退休了。不知什么缘故，他最近说话很少。也许是紧张的缘故，这几道题他都回答错了。 - 例文ピンイン:   - yóu yú tiān qì de yuán gù ， wǒ men qǔ xiāo le bǐ sài 。   - yóu yú gōng zuò de yuán gù
1780	束	2501-2750.md	2352	约束	example_contains	## 2352. 约束 - ピンイン: yuēshù - 例文:   - 这种教育约束了孩子的想象力。   - 他善于控制情绪，约束自己的言行。   - 这份合同约束了双方的经济行为。   - 这些规定在实际工作中起不到约束作用。   - 受到旧思想的约束，她不敢提出离婚。   - 不能过分约束孩子，应该给他们更多自由。 - 例文ピンイン:   - zhè zhǒng jiào yù yuē shù le hái zi de xiǎng xiàng lì 。   - tā s
1780	束	2751-3000.md	2515	终点终点	example_contains	## 2515. 终点终点  - ピンイン: zhōng diǎn zhōng diǎn - 例文:   - 这超车我得从起点坐到终点   - 这超列车的终点是北京站。！终点站到了，请泵客们下车。汽车到终点的时候，大家都会下车。特指跑步、划船等比赛结束的地方运动员快跑到终点了，观众的加油声更大了。基然上有伤，但他还是整持跑到了终点。在终点的地方，有载判页进行计时。这条线就是比赛的终点，谁先到谁赢 - 例文ピンイン:   - zhè chāo chē wǒ dé cóng qǐ
1780	束	2751-3000.md	2526	重心	example_contains	## 2526. 重心  - ピンイン: zhòng xīn - 例文:   - 你的重心太靠前了，站不稳   - 由于失去了重心，地样例了。！滑冰的时候，存注意调整身体的重心   - 字握好重心，就容另做到平衡。重心丹州周边周密事情的中心或主要部分今年的工作重心不变，还是经济建设   - 他办事总是能够抓住重心，所以效率很高。学生什么时候都不能离开学习这个重心。舟zhou名船（常用于书面语）几只小舟涤流在大海上。古人曾来着木丹漂洋过海。探险队员驾着张舟在波滚中前进。海上风平
1780	束	2751-3000.md	2633	做东做束zuo//	example_contains	## 2633. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2636	做东做束zuo//	example_contains	## 2636. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2639	做东做束zuo//	example_contains	## 2639. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2642	做东做束zuo//	example_contains	## 2642. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2645	做东做束zuo//	example_contains	## 2645. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2648	做东做束zuo//	example_contains	## 2648. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2651	做东做束zuo//	example_contains	## 2651. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2654	做东做束zuo//	example_contains	## 2654. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2657	做东做束zuo//	example_contains	## 2657. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2660	做东做束zuo//	example_contains	## 2660. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	2751-3000.md	2663	做东做束zuo//	example_contains	## 2663. 做东做束zuo//  - ピンイン: zuò dōng zuò shù - 例文:   - 今天我做东，请大家吃饭。1你们到了北京，应该由我来做东   - 每次都让你做东，我们都不好意思了   - 你已经做过好几次东了，这次该我们了 - 例文ピンイン:   - jīn tiān wǒ zuò dōng qǐng dà jiā chī fàn nǐ men dào le běi jīng yīng gāi yóu wǒ lái zuò dōng   - měi
1780	束	3001-3250.md	2352	约束	example_contains	## 2352. 约束  - ピンイン: yuē shù(yuē shù) - 例文:   - 这种教育约束了孩子的想象力。1他善于控制情绪，约束自己   - 的言行。   - 这份合同约束了双方的经济行为。   - 际工作中起不到约束作用。   - 受到旧思想的约束，她不敢提出离   - 婚。不能过分约束孩子，应该给他们更多自由。 - 例文ピンイン:   - zhè zhǒng jiào yù yuē shù le hái zi de xiǎng xiàng lì。1tā 
1780	束	3001-3250.md	2515	终点(终點)	example_contains	## 2515. 终点(终點)  - ピンイン: zhōng diǎn(zhōng diǎn) - 例文:   - 这趟车我得从起点坐到终点。   - 这趟列车的终点是北京站。！   - 终点站到了，请乘客们下车。汽车到终点的时候，大家都会下车。   - 特指跑步、划船等比赛结束的地方   - 运动员快跑到终点了，观众的加油声更大了。1虽然腿上有   - 伤，但他还是坚持跑到了终点。   - 在终点的地方，有裁判员进行计   - 时。1这条线就是比赛的终点，谁先到谁赢。 - 
1780	束	3251-3500.md	2527	舟	example_contains	## 2527. 舟  - ピンイン: zhōu - 例文:   - 几只小舟涤流在大海上   - 古人曾来着木丹漂洋过海   - 探险队员驾着张舟在波滚中前进   - 海上风平浪静，我们束舟快速地前遗 - 例文ピンイン:   - jǐ zhī xiǎo zhōu dí liú zài dà hǎi shàng   - gǔ rén céng lái zhe mù dān piāo yáng guò hǎi   - tàn xiǎn duì yuán jià zhe zhān
1780	束	3501-3750.md	1778	疏远	example_contains	## 1778. 疏远  - ピンイン: shūyuǎn - 例文:   - 他ｲ耐一度交往狼 密初，但后来美系渐渐疏迄了。   - 他ｲ､的美系変得疏迄以后，渓会也就越来越深了。 <幼＞使失系変浴淡 ③周闰的同事疏迄他，使他元法升展エ作。   - ’＠他决定疏逸那些钓 君子，素近那些正宜敢言的人。   - 斫了远些活，他就身往日的朋友 疏逸了起来。   - 有了男朋友，地不自覚地疏迄了其他升性朋友。 ’ 束束簿村立■495 - 例文ピンイン:   - tāｲnàiyídùj
1780	束	3501-3750.md	1779	数	example_contains	## 1779. 数  - ピンイン: shǔ - 例文:   - 我数了南遍，述是42小。   - 远是 我休的我，作数数。   - 我数辻了，远篇丈章有六百小字。   - 远公 多人，我数一天也数不完。 ②在某方面指出最突出的 ⑪我ｲi]班数他写的字漂亮。   - ’＠三小兄弟中，数我最接。   - @远次考 武我的成锖数沃落ロ语最好了。   - 整小公司数他的止秀能力强。 *shU   - ⑪我芙了一束𫓴花道蛤了女朋友。   - ’＠富外射游来几束I日光。   - 、－
1780	束	3501-3750.md	1821	随即	example_contains	## 1821. 随即  - ピンイン: suíjí - 例文:   - 〈副〉表示一件事紫眼着前一件事没生；立即 ③他刚出现，随即就不兄了。   - 、我得到消息后，随即就回到了家 多。   - 、升幕式姑束后，比募随即就升始了。   - 噺到声音，娼婿的 形象随即出现在我面前。   - 事故友生以后，他ｲl､]随即展升了涡查。 - 例文ピンイン:   - 〈fù〉biǎoshìyījiànshìzǐyǎnzheqiányījiànshìméishēng；lìjí ③tāg
1780	束	3501-3750.md	1918	突破	example_contains	## 1918. 突破  - ピンイン: tūpò - 例文:   - 我隼成功地突破了故人的封欲。   - 、致人的火カイ艮猛，恨堆突破。 ②打破（困唯、限制等） ①今年穣食古声量突破了一千公斤。   - 我ｲ11突破了根多技未唯题。   - 他ｲI]突破了侍铳泛念的束蝉，锤 建了新的家庭。 - 例文ピンイン:   - wǒsǔnchénggōngdìtūpòlegùréndefēngyù。   - 、zhìréndehuǒカイgěnměng，hènduītūpò。 ②dǎ
1780	束	3501-3750.md	1928	推翻	example_contains	## 1928. 推翻  - ピンイン: tuīfān - 例文:   - 〈功〉①用武装力量结束某稗铳治 ①那次革命推翻了封建铳治。   - 反対派初底推翻了现有政叔。   - 他ｲi]力量大小，推翻不了现在的政府。 ②否定原来的泛点、诘姶 ③他椎翻了那位科学家的钴姶。   - 我ｲ､推翻了原来的没汁方案。   - 丙小月后，我ｲl､]御底推翻了原来的看法。   - 双方同意推翻原来 的合同，重新筌灯。   - 远条真理作ｲ､推翻不了的。 - 例文ピンイン:   - 〈gō
1780	束	3501-3750.md	1972	为期	example_contains	## 1972. 为期  - ピンイン: wéiqī - 例文:   - 〈劫＞作力钓定的时同和日期 ②远坊迄幼会力期四天。   - ’＠逗价房屋出租合同力期両年。   - 力 期両周的会汲错束了。   - 错婚的日子力期不迄了，述有一介月。   - 力期三冬月。 - 例文ピンイン:   - 〈jié＞zuòlìdiàodìngdeshítónghérìqī ②yuǎnfāngqìyòuhuìlìqīsìtiān。   - ’＠dòujiàfángwūchūzūhétóngl
1780	束	3501-3750.md	3538	程放	example_contains	## 3538. 程放  - ピンイン: chéngfàng - 例文:   - 、由子铗少延据，他 ｲ､锋放了嫌疑人。   - 那小时期，政府奔放了一批犯人。   - 炭争错 束后，他ｲI､]都被锋放了。   - 他被提前锋放了出来。   - 身体的热量迅速锋放了出来。   - 火山経放出的友圭弥漫了天空。 一 - 例文ピンイン:   - 、yóuzijiáshǎoyánjù，tā ｲ､fēngfànglexiányírén。   - nàxiǎoshíqī，zhèngfǔ
1780	束	3751-4000.md	2515	终点	example_contains	## 2515. 终点  - ピンイン: zhōngdiǎn - 例文:   - 这趟车我得从起点坐到终点。   - 这趟列车的终点是北京站。   - 终点站到了，请乘客们下车。   - 4汽车到终点的时候，大家都会下车。   - 特指跑步、划船等比赛结束的地方运动员快跑到终点了，观众的加油声更大了。   - 虽然腿上有伤，但他还是坚持跑到了终点。   - 在终点的地方，有裁判员进行计时。   - 这条线就是比赛的终点，谁先到谁赢。 - 例文ピンイン:   - zhè tàn
1976	维生素	2251-2500.md	1974	维持	example_contains	## 1974. 维持  - ピンイン: wéichí - 例文:   - 我们要想办法维持当前的和平局势   - 维持社会稳定，是经济发展的前提   - 我们的粮食还可以维持一个月   - 没有水，生活就维持不下去了   - 他的生命维持不了多长时间了   - 如果能维持住目前的经营状况就很不错了   - 我们要学会维护自己的权利   - 全世界人民都在维护世界和平   - 他们采取各种办法，维护产品的信誉   - 大家的利益要靠大家来维护   - 每个公民都会维护自己国家
1980	委员	0001-0250.md	195	裁判	example_contains	## 0195. 裁判  - ピンイン: cáipàn - 例文:   - 他现在是一名专业的足球裁判。   - 这场比赛有三名裁判。   - 你们别争了，都听裁判的。   - 在比赛中运动员要服从裁判判罚。   - 这场球他裁判得很公正。   - 我们请竞赛委员会来裁判一下。   - 他裁判完了整场比赛。   - 这名裁判裁判得有问题，我们提出了申诉。 - 例文ピンイン:   - tā xiànzài shì yì míng zhuānyè de zúqiú cáipàn.
1980	委员	2251-2500.md	1979	委托	example_contains	## 1979. 委托  - ピンイン: wěituō - 例文:   - 我委托他买一张飞机票   - 他能自己办的事情，决不委托别人   - 这件事情我就委托给你了   - 我已经委托了护理公司照顾这个孩子   - 请放心，你委托的事我们一定办好   - 受邻居委托，我要照看他家的房子   - 这些委员提的建议都很好   - 前三排座位是留给委员们的   - 他现在是中央委员   - 我们班靠投票选出了生活委员   - 所有的妇女委员都同意这么做 - 例文ピンイン:   
1980	委员	2751-3000.md	2462	证书登害	example_contains	## 2462. 证书登害  - ピンイン: zhèng shū dēng hài - 例文:   - 应聘者需要提供大学单业证书。1这些证书要保存好，别弄丢了。大赛委员会给获胜者须发了证书和奖金。他手捧获奖证书，激动得说不出语来了。这本证书的设计非常精致 - 例文ピンイン:   - yìng pìn zhě xū yào tí gōng dà xué dān yè zhèng shū zhè xiē zhèng shū yào bǎo cún hǎo bié nòng di
1980	委员	3001-3250.md	2462	证书(證書)	example_contains	## 2462. 证书(證書)  - ピンイン: zhèng shū(zhèng shū) - 例文:   - 应聘者需要提供大学毕业证书。1这些证书要保存好，别弄丢   - 了。大赛委员会给获胜者颁发了证书和奖金。他手捧获奖证书，   - 激动得说不出话来了。   - 这本证书的设计非常精致。 - 例文ピンイン:   - yìng pìn zhě xū yào tí gōng dà xué bì yè zhèng shū。1zhè xiē zhèng shū yào bǎo
1980	委员	3251-3500.md	2462	证书	example_contains	## 2462. 证书  - ピンイン: zhèngshū - 例文:   - 应聘者需要提供大学毕业证书   - 这些证书要保存好，别弄丢了   - 大赛委员会给获胜者颁发了证书和奖金   - 他手捧获奖证书，激动得说不出话来了   - 这本证书的设计非常精致 - 例文ピンイン:   - yìng pìn zhě xū yào tí gōng dà xué bì yè zhèng shū   - zhè xiē zhèng shū yào bǎo cún hǎo， bié 
1980	委员	3501-3750.md	1979	委托	example_contains	## 1979. 委托  - ピンイン: wěituō - 例文:   - 他能自己亦的事情，央不委托别 人。   - 、迭件事情我就委托错作了。   - 我己姪委托了が理公司照愿 迄小技子。   - 清放心，休委托的事我佃一定亦好。   - 我要照看他家的房子。   - @他 现在是中央委员。   - 我ｲi]班掌投票逸出了生活委员。   - 女委员都同意迭公徴。 - 例文ピンイン:   - tānéngzìjǐyìdeshìqíng，yāngbùwěituōbié rén
1980	委员	3751-4000.md	2462	证书	example_contains	## 2462. 证书  - ピンイン: zhèngshū - 例文:   - 应聘者需要提供大学毕业证书。   - 这些证书要保存好，别弄丢了。   - 大赛委员会给获胜者颁发了证书和奖金。   - 他手捧获奖证书，激动得说不出话来了。   - 这本证书的设计非常精致。 - 例文ピンイン:   - yìng pìn zhě xū yào tí gōng dà xué bì yè zhèng shū 。   - zhè xiē zhèng shū yào bǎo cún hǎ
2008	无可奈何	2251-2500.md	2007	无可奉告	example_contains	## 2007. 无可奉告  - ピンイン: wúkěfènggào - 例文:   - 对于这件事，我们无可奉告   - 关于这个问题，暂时无可奉告   - 这是商业秘密，真的无可奉告   - 这件事还没有结论，实在是无可奉告   - 他一句“无可奉告”，把我们打发出来了   - 我们问什么，他都用“无可奉告”来应付   - 他不同意，我也无可奈何   - 对这个结果大家都无可奈何   - 他无可奈何地叹了口气说：“我也管不了   - 汽车出现故障，司机脸上一副无可奈何的样
2009	无力	0001-0250.md	210	苍白	example_contains	## 0210. 苍白  - ピンイン: cāngbái - 例文:   - 他的脸色很苍白，好像生病了。   - 苍白的灯光下，他显得很孤独。   - 这场突发事故把他吓得面色苍白。   - 他的脸色苍白，不知道说什么好。   - 简单的说教显得苍白无力。   - 他的辩解在事实面前显得很苍白。   - 再多的华丽词语，也掩盖不了内容的苍白。   - 这篇文章感情色彩不浓厚，文字也显得很苍白。 - 例文ピンイン:   - tā de liǎnsè hěn cāngbái, 
2015	无知	0751-1000.md	887	讥笑	example_contains	## 0887. 讥笑  - ピンイン: jīxiào - 例文:   - 他条件优越，经常讥笑别人。   - 你不应该讥笑他贫穷。   - 他很懂得尊重别人，从来不讥笑任何人。   - 他忍受不了别人的笑，转身离开了。   - 讥笑别人是一种很无知的举动。   - 饥饿（）ji'é他两天没吃东西，非常饥饿。   - 饥饿的人群在等待救援。   - 他现在饥饿难熬，度日如年。   - 这是一只看起来非常饥饿的老虎。   - 他饥饿得已经无法忍受。   - 由于过度饥饿，他昏了
2015	无知	0751-1000.md	1005	揭露	example_contains	## 1005. 揭露  - ピンイン: jiēlù - 例文:   - 他在文章中揭露了这种丑恶现象。   - 我要把他的阴谋揭露出来。   - 他大胆揭露了这伙人的诈骗手段。   - 他的丑闻揭露出来后，人们都很震惊。   - 他揭露了这种做法的无知，同时指出了科学的方向。   - 由于他的特殊地位，那时候人们都不敢揭露他。 - 例文ピンイン:   - tā zài wén zhāng zhōng jiē lù le zhè zhǒng chǒu è xiàn xiàng
2015	无知	1751-2000.md	1433	偏见	example_contains	## 1433. 偏见  - ピンイン: piān jiàn - 例文:   - 他对我有偏见，所以总看不起我。   - 偏见有时候比无知更可怕。   - 我们应该消除对艾滋病患者的偏见。传统的偏见使他看不惯新生事物。 - 例文ピンイン:   - tā duì wǒ yǒu piān jiàn，suǒ yǐ zǒng kàn bù qǐ wǒ。   - piān jiàn yǒu shí hòu bǐ wú zhī gèng kě pà。   - wǒ men yīng gā
2015	无知	2251-2500.md	2014	无忧无虑	example_contains	## 2014. 无忧无虑  - ピンイン: wúyōuwúlǜ - 例文:   - 他从小过着无忧无虑的生活   - 这些孩子每天无忧无虑，幸福极了   - 他就是在这种无忧无虑的环境中长大的   - 我以后会让父母过上无忧无虑的日子   - 看着他们无忧无虑的样子，我很欣慰   - 每天的生活无忧无虑，多好哇   - 你太无知了，这些都是骗人的   - 他们是因为无知才干出这种事的   - 他利用这些人的无知骗了很多钱   - 因为无知，所以容易上当受骗   - 这群无知
2015	无知	2501-2750.md	2323	愚味	example_contains	## 2323. 愚味 - ピンイン: yúwèi - 例文:   - 过去愚味的山村如今也开明起来。   - 愚味是很多罪恶的源头。   - 那是一群愚味无知的人。人类社会不断从味落后走向文明进步。   - 想出这个办法的人显得恶味可笑。   - 一定要想办法消除贫穷和愚味的根源。 - 例文ピンイン:   - guò qù yú wèi de shān cūn rú jīn yě kāi míng qǐ lái 。   - yú wèi shì hěn duō zuì è 
2015	无知	3001-3250.md	2323	愚味	example_contains	## 2323. 愚味  - ピンイン: yú wèi - 例文:   - 过去愚味的山村如今也开明起来。1愚味是很多罪恶的源头。！   - 那是一群愿味无知的人。   - 人类社会不断从愚味落后走向文明   - 进步。   - 想出这个办法的人显得愿味可笑。   - 贫穷和愚味的根源。 - 例文ピンイン:   - guò qù yú wèi de shān cūn rú jīn yě kāi míng qǐ lái。1yú wèi shì hěn duō zuì è de 
2038	喜闻乐见	2251-2500.md	2037	媳妇	example_contains	## 2037. 媳妇  - ピンイン: xífù - 例文:   - 他快40岁了，还没有媳妇   - 我媳妇出差了，家里没人做饭   - 这家的男人出去打工了，家里只剩下媳妇和小孩儿   - 老王家的儿媳妇非常孝顺   - 他想找个媳妇，两个人好好儿过日子   - 相声是群众喜闻乐见的一种艺术形式   - 这里文化生活很丰富，既有展览馆，也有人们喜闻乐见的街头音乐会   - 他们用青年人喜闻乐见的方式推销产品   - 摔践是当地喜闻乐见的一种运动   - 他将理论解释得通
2052	纤维	2251-2500.md	2051	先前	example_contains	## 2051. 先前  - ピンイン: xiānqián - 例文:   - 我先前不知道他是美国人   - 先前我们合作得很好，后来出了些问题   - 他先前没告诉我这些情况，我现在才知道   - 我们先前是最好的朋友，后来因为合作问题闹了   - 先前我们应该做一些准备工作，现在已经晚了   - 植物中含有丰富的纤维   - 合成纤维服装具有不易变形的特点   - 人的肌肉里包含许多纤维组织   - 这种棉花的纤维很长   - 天然气是制造合成纤维的重要原料 - 例文ピ
2100	协议	1751-2000.md	1521	签订	example_contains	## 1521. 签订  - ピンイン: qiān dìng - 例文:   - 我跟房东签订了租房合同。   - 他们已经签订了离婚协议。   - 他们三年前就签订了合作协议。「   - 经过谈判，两个国家签订了友好条约。   - 合同签订得很顺利，双方都很满意。 - 例文ピンイン:   - wǒ gēn fáng dōng qiān dìng le zū fáng hé tóng。   - tā men yǐ jīng qiān dìng le lí hūn xié yì
2100	协议	1751-2000.md	1522	签署	example_contains	## 1522. 签署  - ピンイン: qiān shǔ - 例文:   - 两国总统共同签署了联合公报。   - 我们还在等经理的签署意见。   - 两个公司的合作协议已经签署了。主席签署了一道改革决议。   - 这份文件必须要总经理亲自签署。 - 例文ピンイン:   - liǎng guó zǒng tǒng gòng tóng qiān shǔ le lián hé gōng bào。   - wǒ men hái zài děng jīng lǐ de qiān s
2100	协议	3001-3250.md	2519	终止	example_contains	## 2519. 终止  - ピンイン: zhōng zhǐ(zhōng zhǐ) - 例文:   - 因为某些原因，他们终止了合同。   - 如果一方违反协议，该协议   - 将立刻终止。「双方都愿意终止这种非正常的关系。   - 方订立的，一方私自终止不了。   - 大会开始前，大家都终止了交谈。 - 例文ピンイン:   - yīn wèi mǒu xiē yuán yīn，tā men zhōng zhǐ le hé tóng。   - rú guǒ yī fāng w
2100	协议	3251-3500.md	2519	终止	example_contains	## 2519. 终止  - ピンイン: zhōngzhǐ - 例文:   - 因为某业原周，他们终止了合同   - 加果一方违反协议，该协议将立到终止   - 双方都思意终止这种非正常的关系   - 合同是双方订立的，一方私自终止不了   - 大会开始前，大家都终止了交谈 - 例文ピンイン:   - yīn wèi mǒu yè yuán zhōu， tā men zhōng zhǐ le hé tóng   - jiā guǒ yī fāng wéi fǎn xié yì
2100	协议	3751-4000.md	2519	终止	example_contains	## 2519. 终止  - ピンイン: zhōngzhǐ - 例文:   - 因为某些原因，他们终止了合同。   - 如果一方违反协议，该协议将立刻终止。   - 双方都愿意终止这种非正常的关系。   - 合同是双方订立的，一方私自终止不了。   - 大会开始前，大家都终止了交谈。 - 例文ピンイン:   - yīn wèi mǒu xiē yuán yīn ， tā men zhōng zhǐ le hé tóng 。   - rú guǒ yī fāng wéi fǎn
2102	携带	0001-0250.md	228	查获	example_contains	## 0228. 查获  - ピンイン: cháhuò - 例文:   - 警察从他的行李中查获了两包毒品。   - 二十多年的时间里，他们查获了多个犯罪团伙。   - 为了查获罪犯，警察付出了巨大努力。   - 今年，全国查获毒品犯罪案件多起。   - 公安人员查获了他携带的武器。 - 例文ピンイン:   - jǐngchá cóng tā de xínglǐ zhōng cháhuò le liǎng bāo dúpǐn.   - èrshí duō nián de sh
2102	携带	0001-0250.md	253	钞票	example_contains	## 0253. 钞票  - ピンイン: chāopiào - 例文:   - 你出门不用带太多钞票。   - 他身上携带了大量钞票。   - 通货膨胀来临，政府大量印刷钞票。   - 你找男朋友，不能只看他有多少钞票。   - 我手里的钞票都花完了，只能借钱了。 - 例文ピンイン:   - nǐ chūmén bú yòng dài tài duō chāopiào.   - tā shēnshàng xiédài le dàliàng chāopiào.   - tōng
2103	写作	1251-1500.md	1350	偶像	example_contains	## 1350. 偶像  - ピンイン: ǒu xiàng - 例文:   - 他的偶像是美国19世纪一位箸名演员   - 迄劫员常常会成方年軽人崇拝的偶像   - 他相信是偶像姶了他元雰的力量   - 有人圦力，90年代是元偶像、元大师的年代   - 那吋候他成了全民喜吹的偶像，走到郡都受到热烈追捧   - 远是一部青春偶像刷，主人公都是年軽漂亮的青年人。9PFILpd功〉肚子朝地面臣卜倒地上圦着一介小狗   - 那卜娃娃别学走路，没走凡歩就圦下了   - 他l在草地里圦了
2103	写作	1751-2000.md	1401	趴	example_contains	## 1401. 趴  - ピンイン: pā - 例文:   - 地上趴着一个小狗。   - 那个娃娃刚学走路，没走几步就趴下了。   - 他们在草地里趴了好久，也没发现什么。窗台上趴着一只猫。   - 他趴在桌上睡着了。   - 他俩趴在窗台上聊天儿呢。   - 你别趴着写字，挺起胸来。   - 小时候条件艰苦，每天放学，我就坐在一个小凳子上趴在床边写作业。 - 例文ピンイン:   - dì shàng pā zhe yí gè xiǎo gǒu。   - nà ge wá
